Kepler_ID,Metalicidad
10460984,-0.125
10461045,-0.356
10462462,0.053
10462826,-0.120
10464050,-0.129
10464078,-0.559
10464666,0.122
10467714,-0.510
10467815,-0.058
10468514,-0.035
10468885,0.148
10468940,-0.478
10470206,-0.188
10470779,-0.040
10470882,-0.195
10470993,-0.051
10471005,0.218
10471055,-0.354
10471090,-0.052
10471113,-0.139
10471174,-0.097
10471204,0.002
10471243,-0.178
10471296,-0.243
10471345,-0.509
10471515,-0.135
10471621,-1.106
10473272,0.003
10480915,-0.371
10480921,-0.392
10480982,-0.217
10481045,-0.528
10481054,-0.363
10482160,-0.439
10483644,-0.298
10484409,-0.116
10485069,0.032
10485179,-0.347
10485250,-0.202
10486425,0.051
10487119,0.266
10487228,-0.019
10489206,0.126
10489345,-0.191
10489521,-0.236
10489525,-0.098
10490960,-0.055
10491044,-0.410
10491062,-0.093
10491525,-0.506
10491544,-0.811
10491554,-0.224
10493253,-0.458
10513530,-0.019
10514429,-0.128
10514430,-0.121
10514770,-0.262
10515564,0.085
10518399,-0.234
10518424,-0.332
10518725,-0.042
10518735,0.106
10519701,-0.125
10519727,0.114
10525027,-0.224
10525049,-0.041
10525077,-0.047
10526549,-0.305
10526887,-0.136
10527135,0.021
10528068,-0.267
10532751,-0.167
10534155,-0.655
10535708,-0.035
10535807,-0.457
10535858,0.227
10535886,0.059
10535897,-0.320
10535926,-0.254
10535991,-0.366
10536177,-0.136
10536241,-0.351
10538176,-0.145
10544677,-0.198
10545066,-0.141
10546063,0.003
10547378,-0.249
10547685,-0.226
10549023,-0.065
10549562,-0.020
10549576,-0.065
10549902,-0.128
10549924,-0.039
10551346,-0.224
10552151,-1.022
10552263,-0.130
10552611,0.538
10552700,0.218
10554421,-0.305
10554967,0.050
10554999,-0.139
10555365,-0.325
10555375,-0.228
10556180,0.084
10556578,-0.447
10556891,-0.117
10577994,-0.311
10579570,-0.178
10581308,0.075
10581918,-0.298
10583066,0.188
10583180,0.108
10583181,-0.402
10583225,0.098
10583761,-0.198
10584140,-0.203
10585738,0.453
10585749,-0.290
10585852,-0.077
10585887,-0.156
10586208,-0.138
10586619,-0.042
10586744,-0.519
10587105,-0.447
10591578,-0.223
10591855,0.015
10592163,-0.166
10593535,-0.064
10593626,-0.389
10593759,-0.058
10597164,0.065
10597693,-0.253
10599206,-0.215
10599397,-0.086
10600261,-0.298
10600955,-0.354
10601163,-0.560
10601284,-0.145
10601465,-0.636
10601538,-0.228
10601549,-1.071
10602291,-0.130
10604335,-0.260
10604521,0.247
10604592,-0.019
10610039,-0.451
10611420,-0.043
10613718,-0.480
10614012,-0.641
10614158,-0.147
10614845,-1.117
10615440,-0.112
10616317,-0.571
10616415,0.354
10616571,0.074
10616656,-0.458
10616679,-0.233
10616829,-0.068
10617017,-0.094
10617638,0.162
10618044,-0.039
10619109,-0.340
10619142,-0.122
10619192,0.041
10620329,-0.135
10621666,-0.423
10646620,-0.312
10647452,-0.356
10651816,0.002
10651945,-0.121
10653179,0.037
10656508,0.009
10656823,-0.052
10656842,0.239
10657406,0.040
10657664,-0.119
10658177,-0.414
10659313,-0.207
10659624,0.066
10661679,0.238
10661718,-0.478
10661771,-0.692
10661913,-0.095
10661917,-0.326
10662021,0.131
10662202,-1.385
10663396,0.094
10663411,-0.020
10663738,0.085
10663976,-0.463
10664150,-0.334
10664416,-0.688
10665043,-0.098
10665228,-0.503
10665749,-0.233
10666230,-0.738
10666242,-0.080
10668665,0.046
10669994,-0.152
10670112,-0.333
10670119,0.207
10674871,-0.181
10676014,-0.111
10676750,-0.410
10676824,-0.233
10676923,-0.174
10676927,-0.471
10677186,-0.048
10677763,-0.188
10678912,0.057
10679583,-0.349
10680424,-0.440
10682541,0.178
10684670,0.186
10685175,-0.112
10685764,0.094
10686814,-0.036
10686864,-0.015
10686876,-0.169
10686909,0.034
10686930,-0.183
10709622,-0.108
10710755,-0.279
10711551,-0.194
10711913,-0.796
10713616,-0.089
10714072,-0.072
10717220,-0.367
10717241,-0.371
10718726,-0.076
10722485,-0.211
10723367,-0.197
10723750,-0.038
10724369,0.001
10724569,-0.167
10727668,-0.120
10728219,-0.159
10729472,-0.079
10730034,-0.063
10730070,-0.118
10730250,-0.447
10730703,-0.045
10732401,-0.134
10733174,-0.148
10734441,-0.354
10735331,-0.203
10735519,0.144
10735564,0.001
10735575,0.091
10735988,-0.279
10736179,-0.204
10736223,-0.193
10737437,-0.793
10743597,0.019
10744335,-0.035
10745365,-0.236
10747162,0.020
10747439,-0.100
10747445,-0.005
10747501,-0.106
10748393,-0.122
10748621,-0.163
10749059,-0.172
10749128,-0.039
10751515,-0.681
10751908,-0.552
10753394,-0.538
10753734,-0.340
10753922,0.358
10779233,-0.278
10785538,-0.266
10788461,0.191
10790387,-0.199
10790401,-0.184
10793172,-0.084
10793576,-0.120
10794242,-0.132
10794405,-0.136
10794509,-0.284
10794974,-0.064
10795103,-0.143
10797460,0.136
10798331,0.072
10798605,-0.331
10798838,-0.380
10799291,0.050
10799735,-0.118
10801249,-0.040
10801951,-0.033
10802364,0.137
10809677,-0.065
10809888,-0.093
10810838,-0.438
10810859,0.094
10811496,-0.127
10812504,-0.145
10812541,0.159
10813078,-0.116
10813132,-0.160
10813841,-0.184
10815677,0.013
10815916,-0.648
10816107,-0.620
10817600,-0.150
10842192,-0.207
10843203,-0.099
10843431,-0.242
10843590,-0.255
10844823,-0.144
10844890,-0.040
10845188,-0.462
10847721,-0.031
10848097,-0.294
10848459,-0.522
10849244,-0.177
10850327,-0.457
10854546,0.025
10854555,0.081
10854768,-0.211
10855545,0.153
10857342,-0.479
10857519,-0.521
10857589,-0.278
10858504,-0.390
10858691,-0.165
10858737,-0.394
10858785,-0.258
10858803,0.453
10858832,0.033
10861608,-0.192
10861715,-0.369
10862284,0.002
10862759,-0.089
10863608,-0.313
10864531,-0.027
10864656,-0.242
10865043,-0.626
10866969,-0.252
10867017,-0.015
10867062,-0.558
10872983,-0.067
10873178,-0.734
10873260,-0.043
10874215,0.129
10874226,-0.253
10874926,-0.072
10875007,0.281
10875245,-0.092
10875937,-0.437
10876237,-0.254
10877024,-0.135
10878117,-0.255
10878263,0.008
10879038,-0.106
10879208,-0.123
10879247,-0.181
10879656,-0.944
10879899,-0.015
10880007,-0.219
10880507,-0.311
10881457,-0.041
10904004,-0.454
10904857,-0.086
10905641,0.008
10907132,0.082
10907307,-0.403
10908248,-0.158
10909127,-0.414
10909274,0.008
10910878,-0.109
10916600,-0.154
10917043,0.104
10917433,-0.098
10917681,-0.230
10920086,-0.366
10920281,0.097
10920420,-0.293
10922659,0.112
10923260,-0.359
10924340,-0.312
10924400,-0.256
10924562,0.005
10924853,-0.039
10925104,-0.003
10925113,-0.397
10928043,-0.235
10932270,-0.101
10933306,0.000
10933561,-0.160
10934313,0.050
10934674,0.280
10935310,-0.406
10935993,-0.304
10936427,-0.744
10936786,-0.061
10937029,0.375
10937609,-0.310
10937749,-0.409
10960995,-0.227
10963065,-0.245
10963242,-0.141
10964265,-0.109
10964440,-0.090
10964747,-0.601
10965008,0.040
10965588,-0.349
10965740,-0.121
10965963,-0.045
10967168,-0.112
10971674,-0.163
10972902,-0.537
10973583,-0.285
10973664,-0.180
10973814,-0.077
10975146,-0.978
10976412,-0.323
10977671,-0.340
10978581,-0.133
10978763,-0.237
10979716,-0.011
10979952,-0.278
10982373,-0.061
10982872,-0.274
10984090,-0.590
10987439,-0.328
10987985,0.089
10989032,-0.007
10989274,0.132
10989620,0.140
10990886,0.245
10990917,-0.108
10991114,-0.238
10991389,-0.157
10991431,-0.132
10991989,0.183
10992011,0.026
10992733,0.200
11013201,-0.062
11014932,-0.052
11015108,-0.340
11015323,-0.047
11017094,-0.663
11017901,-0.409
11018648,-0.291
11019739,-0.079
11019987,-0.205
11021252,-0.321
11021266,0.002
11021676,0.005
11026304,0.033
11026582,-0.268
11027270,-0.441
11027624,-0.294
11027722,-0.815
11029877,-0.048
11030475,-0.223
11030711,-0.049
11032227,-0.135
11032748,-0.313
11036168,-0.210
11037128,-0.499
11037335,-0.238
11037511,0.110
11037818,-0.763
11038580,-0.076
11043136,-0.564
11043167,-0.374
11044770,-0.176
11044779,-0.081
11044826,-0.302
11045383,-0.188
11046025,-0.050
11046458,0.018
11046723,-0.370
11046870,-0.146
11068630,0.201
11069176,-0.068
11069681,-0.516
11071200,-0.145
11071207,-0.361
11072016,0.180
11072982,-0.272
11073223,-0.565
11073238,-0.149
11073351,-0.076
11073656,-0.024
11074178,-0.162
11074541,0.259
11074835,-0.132
11075279,0.083
11075429,-0.174
11075737,-0.346
11076176,-0.290
11076276,-0.033
11076279,-0.276
11076400,0.055
11080405,-0.225
11080702,-0.125
11081504,-0.152
11081512,-0.058
11082795,-0.065
11086270,-0.151
11087662,-0.205
11090556,-0.290
11090561,-0.403
11090765,-0.233
11092040,-0.290
11092783,0.058
11093335,-0.348
11093538,-0.111
11097752,0.104
11098004,-0.198
11098013,-0.160
11098573,-0.063
11098704,-0.234
11099351,-0.074
11100170,-0.157
11100383,-0.088
11100657,0.057
11100670,-0.556
11121752,-0.144
11122894,-0.120
11124353,-0.148
11124436,-0.311
11124509,-0.028
11124703,0.023
11125613,-0.115
11125797,-0.657
11125936,-0.292
11126381,-0.013
11127479,-0.290
11129145,-0.927
11129258,-0.096
11129738,-0.397
11133306,-0.132
11134079,-0.641
11134879,-0.044
11135119,-0.320
11135308,-0.275
11135694,-0.236
11137061,-0.363
11137065,-0.224
11137180,0.111
11138155,0.010
11139682,-0.066
11144439,-0.240
11145391,-0.352
11145637,0.162
11145726,-0.172
11145831,-0.131
11147276,-0.366
11147460,-0.426
11147785,-0.272
11147814,-0.245
11151677,-0.122
11152159,-0.036
11152511,-0.103
11152950,-0.163
11153121,-0.112
11153259,-0.215
11153476,-0.062
11153539,-0.110
11154043,-0.024
11176127,-0.121
11176166,-0.264
11177543,0.250
11177676,-0.342
11177707,-0.439
11179076,0.191
11180361,-0.488
11181260,0.045
11182213,-0.280
11182260,-0.768
11182706,-0.284
11183752,-0.435
11187436,-0.419
11187837,0.078
11188254,-0.205
11191364,-0.635
11192235,0.026
11192998,-0.286
11193263,-0.132
11194032,0.366
11197126,0.254
11197853,-0.986
11198419,-0.258
11198723,-0.181
11199233,0.435
11199725,-0.229
11200405,-0.564
11200415,-0.647
11200767,-0.372
11200773,-0.692
11228612,-0.291
11231334,-0.088
11232745,-0.090
11233911,-0.084
11234677,-0.115
11235323,-0.574
11236244,-0.318
11240948,-0.486
11241560,0.043
11241814,-0.337
11241912,0.005
11242721,-0.126
11243547,-0.203
11244137,-0.091
11244571,-0.358
11244682,-0.452
11246161,-0.066
11246364,-0.139
11249624,-0.847
11250587,-0.232
11250867,-0.551
11251058,-0.013
11251991,-0.485
11252617,-0.125
11253711,-0.098
11253827,-0.129
11254382,-0.080
11255231,-0.136
11255761,-0.173
11259686,-0.357
11282568,-0.060
11283615,-0.059
11284772,-0.112
11285136,-0.382
11285625,-0.127
11285870,-0.079
11286311,-0.021
11287726,-0.336
11288051,-0.535
11288492,-0.007
11288505,-0.197
11288772,-0.352
11290515,-0.338
11294822,0.510
11294883,-0.106
11295085,-0.003
11295426,0.153
11296045,-0.066
11296205,-0.644
11296437,-0.072
11296724,-0.067
11297236,-0.177
11298298,-0.041
11298442,-0.138
11298815,0.052
11303322,-0.072
11303811,-1.020
11303815,0.185
11304958,0.226
11304987,0.038
11305417,-0.100
11305996,0.132
11308499,-0.081
11336883,0.063
11337012,-0.273
11337141,-0.068
11337372,0.148
11337566,-0.099
11337833,-0.164
11338056,-0.378
11338918,0.009
11340218,0.196
11341314,-0.337
11342416,-0.006
11342550,0.081
11342573,0.149
11348086,-0.327
11348610,-0.082
11348997,0.313
11350118,-0.422
11350389,-0.178
11350634,0.245
11351454,0.101
11355925,-0.190
11356260,-0.111
11356602,-0.186
11357185,0.181
11357192,0.275
11357664,-0.180
11358389,-0.046
11358392,-0.138
11359305,-0.162
11359879,0.362
11360805,0.127
11361283,-0.024
11361646,-0.107
11389771,-0.178
11390109,-0.037
11391018,-0.053
11391181,-0.067
11391512,-0.093
11391667,-0.384
11391755,-0.055
11391957,-0.286
11392017,-0.643
11392362,0.142
11392618,-0.472
11393248,-0.109
11393633,-0.245
11394027,0.170
11395587,-0.106
11400356,-0.181
11401182,0.038
11401253,-0.280
11401767,-0.137
11401822,-0.222
11401845,-0.276
11401869,-0.193
11402995,-0.358
11403044,0.116
11403216,0.112
11403339,-0.106
11403389,0.004
11403530,-0.583
11404644,-0.158
11407847,-0.090
11408935,-0.455
11409698,-0.420
11410904,-0.062
11411639,-0.175
11413812,-0.112
11414368,-0.757
11414465,-0.087
11414511,0.023
11415243,-0.052
11442465,-0.221
11442793,-0.108
11443757,-0.069
11444514,-0.216
11444772,-0.035
11444952,-0.075
11444974,-0.165
11446424,-0.069
11446443,-0.139
11446961,0.196
11449696,-0.243
11449844,0.000
11449918,-0.276
11450414,-0.068
11453349,-0.019
11453930,-0.147
11455181,-0.134
11455428,0.345
11455491,-0.135
11455795,-0.199
11456256,-0.219
11456405,0.184
11456839,0.186
11457191,-0.484
11457664,-0.126
11457726,-0.139
11460018,-0.142
11460462,0.028
11461433,-0.415
11461844,0.004
11462341,-0.216
11462556,-0.287
11462969,-0.172
11463211,-0.168
11463950,-0.066
11465651,-0.010
11465658,0.031
11465813,-0.112
11465869,-0.280
11465950,-0.204
11466960,-0.111
11493378,-0.169
11493431,0.415
11493732,0.001
11494130,-1.630
11495458,-0.180
11495766,-0.025
11495989,-1.104
11496490,-0.128
11497958,0.168
11497977,-0.049
11498128,-0.114
11499192,0.000
11499228,-0.176
11499263,-1.084
11499757,-0.055
11501492,-0.010
11501774,0.241
11502172,-0.339
11502867,-0.188
11506235,-0.029
11506654,-0.150
11506938,-0.222
11507101,0.049
11508644,-0.029
11509504,-0.410
11512246,-0.326
11513366,0.403
11513441,-0.201
11513486,0.097
11516930,-0.318
11517719,-0.288
11518142,-0.201
11518201,-0.065
11519134,-0.225
11519187,-0.085
11519226,-0.398
11520114,0.276
11520459,0.070
11520465,-0.297
11521048,-0.354
11521793,-0.167
11546211,0.205
11547505,-0.096
11547869,0.573
11548140,0.582
11551692,0.217
11551715,-0.159
11553598,-0.159
11553706,-0.201
11554435,0.124
11558217,-0.443
11558882,-0.250
11559304,0.101
11559493,-0.075
11560037,-0.227
11560382,-0.144
11560431,-0.146
11560447,-1.198
11560897,-0.297
11564013,-0.750
11565544,-0.134
11565903,-0.448
11565924,-0.100
11566064,-0.091
11566256,0.142
11568224,-0.543
11568987,-0.843
11569475,-0.108
11569782,0.483
11570749,-0.074
11598638,-0.114
11598894,-0.255
11599038,-0.252
11599264,-0.339
11599800,-0.018
11599937,-0.189
11600299,0.563
11600889,0.316
11601357,-0.146
11601425,-0.062
11601584,-0.009
11601597,-0.284
11601633,0.032
11602794,0.031
11603298,-0.461
11607176,-0.423
11607193,0.069
11611275,0.070
11611600,-0.024
11612241,-0.177
11612280,-0.056
11614528,-0.141
11614617,-0.101
11615258,-0.025
11615481,-0.120
11615521,0.318
11616200,-0.409
11616434,-0.227
11616596,-0.122
11616631,-0.269
11616663,0.072
11618569,-0.042
11618601,-0.004
11618798,0.330
11619964,-0.409
11621223,-0.070
11621897,-0.186
11622600,-0.841
11622985,-0.141
11623629,-0.463
11624249,-0.503
11649292,-0.366
11650401,-0.024
11651105,-0.503
11651240,0.077
11651712,-0.137
11652427,-0.314
11654039,-0.140
11655826,-0.051
11656246,-0.008
11656302,-0.267
11656721,-0.081
11656840,-0.308
11656918,0.294
11656928,-0.252
11657614,0.076
11657891,-0.123
11658036,-0.006
11661803,-0.079
11662184,-0.562
11662440,-0.107
11666881,-0.089
11667548,0.134
11669125,-0.265
11669239,-0.194
11670125,-0.026
11670599,-0.149
11671429,-0.019
11671579,-0.489
11671646,0.438
11672354,0.144
11673674,-0.290
11673686,-0.578
11673802,0.037
11674709,-0.321
11701407,-0.057
11702948,-0.173
11704044,0.091
11705004,-0.047
11706658,0.158
11709124,-0.391
11709244,-0.171
11709423,-0.373
11714107,-0.054
11714231,0.021
11716643,-0.116
11718144,-0.074
11718389,0.033
11720424,-0.073
11722217,0.570
11724091,-0.048
11724094,-0.018
11724210,-0.334
11752632,-0.189
11752906,0.137
11752908,-0.337
11754430,-0.147
11754553,-0.289
11756821,-0.039
11757422,-0.379
11757451,0.047
11758544,-0.273
11760231,-0.410
11760860,0.023
11760931,-0.060
11760959,-0.108
11761199,-0.307
11763910,-0.071
11764462,-0.187
11768142,0.407
11768970,-0.464
11769146,-0.062
11769689,-0.053
11769801,-0.145
11769890,0.040
11771430,0.124
11773022,-0.079
11773174,-0.114
11773328,-0.036
11773625,-0.063
11774303,0.175
11774387,-0.088
11774991,0.247
11775530,-0.430
11802615,-0.219
11803074,-0.338
11804437,-0.217
11804465,-0.161
11804952,0.007
11805075,0.178
11807274,-0.354
11807906,-0.052
11810124,-0.649
11811193,-0.205
11811382,-0.173
11812062,-0.098
11812199,-0.011
11817750,-0.007
11818566,-0.018
11818607,-0.029
11818800,-0.560
11818872,0.014
11819135,-0.314
11819396,-0.014
11820830,-0.009
11821363,0.077
11823054,-0.162
11824218,-0.181
11824222,-0.507
11824578,-0.154
11824786,-0.267
11825996,-0.491
11826400,-0.256
11852982,-0.068
11853130,0.185
11853255,-0.144
11853878,-0.573
11853905,-0.085
11854061,-0.267
11854636,0.029
11855538,-1.478
11856178,-0.155
11858541,-0.179
11858748,-0.040
11858979,-0.330
11860294,-0.079
11860395,-0.281
11867071,-0.165
11867733,-0.033
11868941,-0.156
11869052,-0.003
11870545,0.004
11872364,-0.134
11873166,-0.069
11873171,-0.375
11874338,-0.179
11874577,-0.506
11875511,0.006
11875734,-0.360
11904151,-0.812
11904704,0.159
11904734,-0.405
11904835,-0.264
11905011,-0.081
11905398,-0.233
11905409,-0.202
11906217,-0.945
11909686,-0.212
11909839,-0.550
11910670,-0.556
11911580,-0.064
11911929,-0.173
11912911,-0.117
11912916,-0.017
11912932,0.027
11912941,-0.104
11912987,0.046
11913012,0.074
11913052,0.275
11913071,-0.130
11913072,-0.042
11913073,-0.023
11918099,-0.100
11918793,-0.030
11922290,-0.769
11922648,-0.268
11922678,-0.284
11922722,-0.019
11922778,-0.203
11922782,-0.481
11923074,-0.257
11923213,-0.503
11923270,0.318
11923284,-0.181
11923819,-0.128
11924426,-0.413
11954842,-0.816
11955499,0.246
11959569,0.159
11960862,-0.313
11962284,0.040
11963206,-0.425
11966253,-0.649
11966557,-0.276
11966643,-0.205
11966668,-0.242
11967004,-0.144
11967788,-0.170
11967872,0.011
11968463,-0.034
11968513,-0.468
11968514,-0.512
11969092,0.503
11969988,-0.017
11970050,0.021
11970288,-0.186
11970988,0.118
11972666,-0.052
11972872,-0.136
11973517,-0.196
11974540,-0.134
11975363,0.006
12004656,-0.137
12004679,-0.325
12004680,-0.124
12004689,-0.589
12004971,0.038
12007270,-0.567
12008872,-0.197
12008916,0.050
12009347,0.399
12009917,-0.203
12010534,-0.100
12012439,0.008
12012872,-0.389
12013615,-0.026
12016243,-0.050
12016267,-0.104
12017109,0.012
12017140,-0.055
12019440,0.021
12020218,-0.158
12020329,0.208
12020376,-0.282
12021387,-0.107
12021625,-0.393
12021811,-0.098
12021943,0.093
12022517,-0.409
12022718,-0.158
12023078,-0.248
12023089,-0.971
12024120,-0.086
12055539,-0.086
12056139,0.219
12058147,-0.502
12058204,-0.272
12058931,0.077
12061096,0.241
12061222,-0.369
12061238,-0.096
12061969,0.124
12062667,-0.495
12066335,-0.011
12066569,0.077
12066767,-0.509
12067960,-0.046
12068975,-0.533
12069319,-0.193
12069414,-0.388
12070811,-0.399
12071006,-0.579
12071037,-0.669
12071754,-0.042
12071775,-0.215
12072872,-0.450
12102775,0.533
12105051,0.018
12105086,-0.030
12105785,-0.138
12106875,-0.117
12106929,-0.864
12107008,-0.465
12108293,-0.303
12108312,-0.206
12108364,-0.043
12109267,-0.307
12109845,-1.874
12110786,-0.059
12110901,0.021
12110942,-0.037
12115188,0.138
12116380,0.099
12116489,0.211
12117215,-0.173
12120307,-0.129
12120484,-0.258
12120943,0.258
12121118,-0.098
12121470,-0.212
12121570,-0.205
12121701,0.099
12154526,-0.030
12156174,-0.007
12156347,-0.204
12156805,0.227
12156930,-0.088
12157983,-0.210
12159249,0.102
12164564,-0.142
12164634,-0.104
12164751,-0.772
12164770,-0.101
12167361,-0.098
12168280,-0.263
12168895,-0.224
12168993,-0.432
12170648,-0.120
12170767,-0.400
12204137,0.011
12206313,-0.297
12207117,-0.894
12208631,-0.005
12208887,-0.382
12216278,-0.106
12216706,-0.234
12217907,-0.125
12251650,-0.589
12251779,-0.791
12252424,0.174
12252732,-0.225
12253474,-0.081
12253490,-1.187
12253534,0.051
12253769,0.100
12254378,0.005
12254688,-0.508
12254792,-0.277
12254909,-0.307
12255382,-0.329
12256520,-0.002
12257851,0.109
12257886,-0.242
12257999,-0.133
12265150,-0.075
12265786,-0.525
12266099,-0.061
12266636,-0.046
12268220,-0.335
12300524,0.130
12301181,-1.130
12302391,0.015
12302530,-0.363
12304202,-0.473
12304728,-0.522
12306058,0.020
12306699,-0.126
12306808,-0.764
12307496,-0.606
12314973,-0.342
12316431,-0.132
12316447,-0.035
12349560,-0.008
12350136,0.002
12351927,-1.431
12352520,0.175
12353720,-0.105
12356617,-0.131
12356746,-0.472
12356914,-0.598
12365000,0.079
12365015,0.012
12365184,-0.329
12366084,0.083
12366681,0.031
12367017,0.077
12367310,0.268
12400538,-0.396
12401132,-0.082
12401859,0.278
12401863,-0.078
12403119,-0.465
12403968,-0.587
12404086,0.030
12404305,-0.643
12404954,-0.169
12405333,0.006
12405436,0.402
12405950,-0.458
12406749,-0.210
12406807,-0.325
12407623,-0.220
12416597,-0.239
12416661,-0.324
12416987,-1.062
12417486,-0.051
12417572,-0.306
12418418,-0.966
12418662,-0.092
12418724,-0.023
12418816,-1.509
12418891,0.036
12419303,-0.160
12453581,0.073
12453855,-0.357
12454461,0.071
12454800,-0.103
12456063,-0.325
12456601,-0.083
12458605,-0.186
12458817,-0.834
12459725,-0.052
12459731,-0.262
12459913,-0.546
12469800,-0.549
12470041,-0.170
12470530,-0.732
12470844,-0.067
12470954,0.134
12504353,-0.064
12504988,-0.080
12505076,-0.015
12505503,-0.055
12505590,-0.083
12505654,-0.001
12506342,-0.724
12506351,-0.190
12506417,-0.182
12506770,-0.426
12506986,-0.539
12508335,-0.425
12509829,-0.145
12519942,-0.007
12554051,-0.311
12554485,-0.343
12554634,-0.109
12555140,-0.555
12555616,-0.169
12557548,-0.173
12557713,-1.089
12600735,-0.091
12602314,0.073
12602568,-0.219
12602999,-0.161
12643582,-0.306
12643589,-0.269
12644020,-0.032
12644769,-0.200
12644774,-0.455
12644822,-0.006
12645057,-0.379
12645262,-0.093
12645761,-0.169
12647110,-0.575
12647577,-0.146
12647757,-0.066
12690465,-0.303
12734110,0.289
12734396,-0.224
12735740,-0.073
12735793,-0.013
12735830,-0.233
12736658,-0.022
12737015,-0.131
12784167,-0.179
12834874,-0.251
12885212,-0.368
12935144,0.440
